client_id,path,sentence
609b987b0c28816376ca4600e84ac46f316c5ecae12f343736ea7087cbca60c73306ea2cd541508c23238b3ca316dd74f4103b0a836637a587af0f638cbb41bb,common_voice_hi_24555257.mp3,तोहफे के रूप में लोगों की पहली पंसद है चॉकलेट
65d886c17e6173ec624dcf8fa7a03e75f82801af0e6b0a177d149e9137b2bc1c6f88b5e060a9db7493ec77e6ef243e8a1b1ca307a3f303b8d8a5c80dbd08572d,common_voice_hi_32187166.mp3,मारुति का अब डीजल कारों पर रहेगा जोर
66b7a91661a2573ea9b0475598a88da5133e08ef8fbcbc58424b9f14c38bf3394fee4fab344c5c993bbc223d4d4dcf42a4ad99ebf65c93500af1229dfc6389ed,common_voice_hi_30501893.mp3,एवेंजर्स एंडगेम Review: हर कसौटी पर खरी उतरती है सुपरहीरोज की फिल्म
7326fd44da6109c89ec276b95f98ffd39047d49d7e1536130289a11dbfa602021daf12361b10c901a36586a3b2506e03697a0e6c20142cb527e312e04ac11aff,common_voice_hi_38655371.mp3,बिना सोचे कुछ मत कहना।
78ece404c10c0cffd89ca462c3b3c90a2a01c6952c6ddde490d8ee2328c5c86af021cb340fdc9f2e1cad3733905d00d25292a63c668178c3cf8cf8fe02947c58,common_voice_hi_40044678.mp3,उपहार कांड: इंसाफ से इनकार
7a3950d527411d93e0d523a58a44522c9e38ea81b19509e07c9913529d548804378b66d79373dbcbbc3daf8841b95a45fef1f8785caaca72da74ec40aaa67c4e,common_voice_hi_35782117.mp3,दिल्ली के उपराज्यपाल ने पुलिस प्रमुख को हटाने की मांग खारिज की
7ecb764d557013556a23339c01cd5eb0a2dad5c635ecbeab2eda3af1bc0f62f0e15ac0c24c24e0bb2074d4deaca1cce4e1fc8ff9aecd91e1a4cb5e25d75683d9,common_voice_hi_43276888.mp3,"'यूनिवर्स बॉस' क्रिस गेल का बड़ा हमला, कहा- कौन है इयान चैपल?"
7ee51ec09b8af4f5d3502101adc32f4c67fe0a30b5566bf94a9854fc03ca4b259a0d5669d5ab493a6f9c3d989368a86e6bdc03c1bf0dc61a4995e783776c2ba2,common_voice_hi_25655728.mp3,वे एक-साथ खेल रहे हैं।
8dd38cae226cf8c49fbba90d0197aa24cea3936d75ae1b715c63ad0d13976463eb1b1ad5394506c09c6fbfd642be3b4a07eb1edf57d08b70fdaa76cb43f384ef,common_voice_hi_37803369.mp3,क्या मैं अभी तुम्हारे लिए कुछ कर सकती हूं?
934de794387594de8b250cecb3bced204ead5062e9735ba872e81ddfa0b534ae5a9e052351de43452f817e7785103afcf3fb5bc56ac2ae88bb53927a738f447c,common_voice_hi_27344313.mp3,"मोरारी बापू ने भी माना, मोदी सरकार का ग्राफ नीचे आया"
9801769c27a3734c88c438fbbc4fd95e31d1f04128a9c1119883a512df216d892440e9a8f3d14c835b7e50e57a3e746ce0490c6316f545cb28de9cc9947b9545,common_voice_hi_38388417.mp3,इस सिम से मिलेगी दुनियाभर में अनलिमिटेड WhatsApp की आजादी
a1210b5258159b5fb5fda311977b3a1b077b5d1749ce67b7b03278d590973497324f9e4e7a0b17b1f52fc7639965c53871f3e0598c8743f3dd9b8671d147cdac,common_voice_hi_36033711.mp3,नक़्शा कहाँ है?
a2c28d117539109b28276d5e5540bdbecbb41fa7636feb31c13b30ef682d84510bc4f850d7f3fa14d4304d61267d1c8f3f6352ae409d69df77f10dbb657a9c01,common_voice_hi_26941296.mp3,सरकार को खतरा नहीं: पी. चिदंबरम
a3069630fb79df0d9eae6fb7c0ed4c47a06faa08d3fe8be08872d56597dc9e31932cf3ffb9d63c47880e76dd8364d7ab7cfa1fe4021aa681218a4854c60fbf45,common_voice_hi_32977444.mp3,शादी से पहले नर्वस हैं शिल्पा
a369cbdbd6fc02425ab9598f13c12222eaea3820d58a28d26b7d1f9d11d769c30fc296af9c8f7757cf112bd04a7c0074cab03338065a0bf7225ffa5a926ba211,common_voice_hi_31692640.mp3,सावन का तीसरा सोमवार और शिव जी के तीन स्वरूप
a8cef7bd6abaf998566f0ccf8db1ec57de7ea766b6d81496d00a45d203ac4c57386b31d9c6d11d1a9db94b00c5c32594ece3fe7e08bc5f00ae7a043c8a74d9cd,common_voice_hi_34686141.mp3,छत्तीसगढ़ः परिवारवाद के मुद्दे पर कांग्रेस के अंदर ही मचा घमासान
b0900acc53b0b578a071411f8ec0479ebf48be094bdcae39c9525ae33b284db992af223293c1354fc73ee97234b19223cb6a2da92d248565246975aa8b507b24,common_voice_hi_32264979.mp3,"विक्की कौशल नहीं, राकेश शर्मा की बायोपिक में दिखेंगे रणबीर कपूर!"
b4c5626549de1a6d4b4aba5a71a46743d0f4d2d8e112428305e445a3d5b788f2ef545a304cb9af7dea34e244041ba584beebde36bf5d5c4f816500371016a63d,common_voice_hi_37329985.mp3,"गाजियाबाद: लड़की की मिली लाश, रेप की आशंका"
bcfaf583a3ea636329553b86472a6da19b8b055d46c928d40c0f68d175339e5c60f0e1bf8f4b08b6a7048a4eeeb7791d464311f691336736c5650e60c03918e3,common_voice_hi_38367583.mp3,मॉनसून ने दी कई स्थानों पर दस्तक
bec3277c6c8dbacb7aa7ba04a9c35f956190d6a1d2fdff7d1f82854e93ec3ec507db37e34e75f4b99337491f09abeabf9d41eabbc90cd14cb24790a508fbb712,common_voice_hi_27942843.mp3,गुड़गांवः ट्रैफिक लाइट ने बचाई सॉफ्टवेयर इंजीनियर की आबरू
cce3c436546d8d946e73d8e3bc30bd7512ec550b2d412591e5044833805a89a8df61e4025146345dc6452dc3ac0baef2f94ebc651822608ab626ca1ae82d0842,common_voice_hi_37063360.mp3,"राहुल गांधी ने पूरा किया अमेठी के किसानों से किया वादा, भेजा खास गिफ्ट"
d9d2a0b48b179528017a72b8ddc2dc3fcfec66ad3984ef77d31cb4e91d3bbe810b2e85c67a0595462dcf4aa3d5653604e81327308b583c6789202342d84adc00,common_voice_hi_36455783.mp3,मैं पहुँचते ही तुम्हें फ़ोन करूँगी।
dca9be8d2014090294e1fe982fdc9a6c84b8a3361de99a76b0fac1a02f7c3831b71a2d0908080c2263422ec2df26cf2ef844294119839d33cefb06152223532c,common_voice_hi_26232453.mp3,पत्र किसको लिखा गया था?
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b,common_voice_hi_27719212.mp3,मैं भारत से हुँ
f256033e55a3f902c9673806428f07a4f2e61c31363d603299c889d62c3b896f2f34134d5e6c248c49a24c541239226452e69dbe19678a0790f926f335ee508a,common_voice_hi_37209035.mp3,"संजू का नया पोस्टर रिलीज, मान्यता दत्त के किरदार में नजर आईं दिया मिर्जा"
f26e5928f716985bc8f4d827952dad56a5ef30e0da734a77a5224d9a0868ec78bfa430efda3ea5dd5bf4c69c0c60cff5d80782822ec2df77ce10f2cd82712f53,common_voice_hi_34593432.mp3,राष्ट्रपति चुनाव के उम्मीदवार को लेकर असमंजस में है विपक्ष
f4eaf1a4c5d9c519a8d70d41f155c73661ababef448156ca952ac016a8013ac82f6d765947af61b517bd0ad1a29465bf17532c32ee0e7bd019fbcaf940e151fb,common_voice_hi_24361298.mp3,उसके हात-पैर लंबे हैं।
f4ee604449f0bccf330b0b3dec1201e20aa4db5a9eac3094d6847aa2304802a101515b61a081228f8507d9f298afe4d275da66279b222ccdcb4d2e7c2eda850e,common_voice_hi_38723682.mp3,भाभी ने झूठ बोला तो पत्नी पर पेट्रोल डाल कर लगा दी आग
f89f624bbe2e7860966d20ca60b8ef08a9b08ea84c224ff76204e3515dfb28f9e33074ba2fd5eb511dfe99778475abdee119ccd25fdfb33f1ae1685a307dfe3f,common_voice_hi_36991226.mp3,लैला ने सामी का शिश्न काट दिया।
f8d4690343aebc46b5b4f761cbee6d5cd597474f021f677c62c03c23da03907c8e42536fdd96e5ead2cdf210f62bca5450c4902a6ca872aec66acc854084cb5f,common_voice_hi_37456193.mp3,"आइटम सॉन्ग या बड़ा रोल, क्या है सनी लियोन से बाहुबली से नाता"
04c41ef9e7a610b1bdb35d99443823570fcb9c9a4a63ba7855c471d73f6c1dbdf30796b0f86445c09f70057ce25436f51742b3a4829f5da39a0ebababbec6d59,common_voice_hi_38238053.mp3,नरेंद्र मोदी के मंत्री बाबू भाई बोखारिया पर नहीं चलेगा हत्या का केस
04c41ef9e7a610b1bdb35d99443823570fcb9c9a4a63ba7855c471d73f6c1dbdf30796b0f86445c09f70057ce25436f51742b3a4829f5da39a0ebababbec6d59,common_voice_hi_38238055.mp3,"योग में रोजगार सृजनः संयोग सही, तैयारी अधूरी"
08aa344261cb28d4f1e8b697822f1338246b28d51cfa28016b6214ed8bcd38cb5485c3b718c8246503f35d7e90c68e6e51ccdcea0ffbe272a0355f013aa4af41,common_voice_hi_30196035.mp3,मैं मैरी से प्यार करता था।
08aa344261cb28d4f1e8b697822f1338246b28d51cfa28016b6214ed8bcd38cb5485c3b718c8246503f35d7e90c68e6e51ccdcea0ffbe272a0355f013aa4af41,common_voice_hi_30196032.mp3,महिलाओं को दरगाह में घुसने से नहीं रोक सकते ट्रस्टीः महाराष्ट्र सरकार
0a3f27e009572dbc52c115bfa733fdbea6b819dd63fd440adf16a90428f3566049c9fe252e775388ac3bab7e9951fa06c8691497b6568d3b5e436aaea396a8d6,common_voice_hi_30676734.mp3,"साइना नेहवाल भारत पहुंची, एयरपोर्ट पर भव्य स्वागत"
0a3f27e009572dbc52c115bfa733fdbea6b819dd63fd440adf16a90428f3566049c9fe252e775388ac3bab7e9951fa06c8691497b6568d3b5e436aaea396a8d6,common_voice_hi_30676732.mp3,सचिन पर बन रही डॉक्युमेंट्री की शूटिंग हुई पूरी
0a7f98f856cff63c03fcd05e03e181c17ce5d6545037394992a6f0afe1ed3716ef537d63a1e24a45ffc22233c24ee08fdec3372afad0b4389efc86ce4e7dee2c,common_voice_hi_26070566.mp3,"दीपिका का वर्क आउट सेशन देखकर बोलीं फिटनेस ट्रेनर, 'हमेशा रहेंगी जवान'"
0a7f98f856cff63c03fcd05e03e181c17ce5d6545037394992a6f0afe1ed3716ef537d63a1e24a45ffc22233c24ee08fdec3372afad0b4389efc86ce4e7dee2c,common_voice_hi_26070563.mp3,चिंता तो में करती ही हूँ।
0f7d5d80a12ffcb5461cae8adc332bf5de496a6daaec4fd120179ff238d7065172d35ca210d8926fece4a91d07ce2b41c89a65e2728e5d1274224a72d49d754d,common_voice_hi_33949348.mp3,"परमाणु विधेयक की राह में नए अवरोध, विपक्षी ने लिया आड़े हाथ"
0f7d5d80a12ffcb5461cae8adc332bf5de496a6daaec4fd120179ff238d7065172d35ca210d8926fece4a91d07ce2b41c89a65e2728e5d1274224a72d49d754d,common_voice_hi_33949351.mp3,हेगड़े ने पुरी व बेदी के खिलाफ विशेषाधिकार हनन प्रस्ताव लाने का विरोध किया
17e10c81b592f9aa499bd3ea283821d28dee580e2bfbf51ca891c71024bf0736cc26c5ef9790ef591ff7cf3136930b935c33bc7fb1c65c080ff270baf27c8fe5,common_voice_hi_24969841.mp3,"मैंने मेरे कुत्ते का नाम ""रेक्स"" रखा।"
17e10c81b592f9aa499bd3ea283821d28dee580e2bfbf51ca891c71024bf0736cc26c5ef9790ef591ff7cf3136930b935c33bc7fb1c65c080ff270baf27c8fe5,common_voice_hi_24969840.mp3,तुम्हें मेरे मम्मे कभी नहीं मिलेंगे।
230d27ac6435d55a47ccc110561f23b342676f24aac1bed0eec64dd0deefc5d13f306e9df3216cfa91eb7972029e60e59586109fba46ac6dcf631a9e04b60644,common_voice_hi_30474049.mp3,दिल्ली: गाली का विरोध करने पर युवक की गोली मारकर हत्या
230d27ac6435d55a47ccc110561f23b342676f24aac1bed0eec64dd0deefc5d13f306e9df3216cfa91eb7972029e60e59586109fba46ac6dcf631a9e04b60644,common_voice_hi_30474052.mp3,"लवयात्री या अंधाधुन, पहले दिन बॉक्स ऑफिस पर कौन मारेगा बाजी?"
2f0f109ed0afdb1a06c0ad751e352d0e0dc41767609a511c4b9111a62769bc467468b5f4d3cf2c618cc479ca33b2a7b3412b01d883cfcb15d8cb23222912fd16,common_voice_hi_28144513.mp3,ग्रेटर नोएडा में लूटपाट के लिए एक व्यक्ति को हत्या
2f0f109ed0afdb1a06c0ad751e352d0e0dc41767609a511c4b9111a62769bc467468b5f4d3cf2c618cc479ca33b2a7b3412b01d883cfcb15d8cb23222912fd16,common_voice_hi_28144498.mp3,"महिला क्रिकेट टीम से मिले वीरू, हरमनप्रीत ने ट्वीट कर दिया धन्यवाद"
37b6f1162616e55fc582c2dae2bad013d8c460c8c44a22899b8c6d8b306cbc3e2eec8eb0f3e9c12e912ccb39aa07d9334bfdfc914e2622b7e610d06cd5c47c70,common_voice_hi_28765413.mp3,"एक्सीडेंट में बाल-बाल बचे अमिताभ, कार का पिछला पहिया निकलने से हुआ हादसा"
37b6f1162616e55fc582c2dae2bad013d8c460c8c44a22899b8c6d8b306cbc3e2eec8eb0f3e9c12e912ccb39aa07d9334bfdfc914e2622b7e610d06cd5c47c70,common_voice_hi_28765418.mp3,बिकनी में फिर से वापसी करेंगी मिनिषा लांबा
3e444b1d4cdc23e8a54c43d1ac3345d6835dbaa76477746b5e5250bce5018392d78fb03ea06a10b718ac956846d3e8010411d57ef75bf8debac74979ebf00f1d,common_voice_hi_23832956.mp3,मुझे मूर्ख बनना पसंद नहीं है।
3e444b1d4cdc23e8a54c43d1ac3345d6835dbaa76477746b5e5250bce5018392d78fb03ea06a10b718ac956846d3e8010411d57ef75bf8debac74979ebf00f1d,common_voice_hi_23832954.mp3,दरवाज़ा खोलिए।
3f6b6371f7312ac797f5d02bf334e9b13ead1882e2e9958e0a766c835a40fc8236d150a219d214e4879b1713d00569d69293518868e735ef6e2e030b1def79d1,common_voice_hi_32329198.mp3,योगी राज में 'विकास-विकास-विकास' ही एजेंडा: नायडू
3f6b6371f7312ac797f5d02bf334e9b13ead1882e2e9958e0a766c835a40fc8236d150a219d214e4879b1713d00569d69293518868e735ef6e2e030b1def79d1,common_voice_hi_32329197.mp3,"परमाणु निरस्त्रीकरण: ट्रंप को किम जोंग पर विश्वास, चीन पर शक"
3fe08c3601bc26cc48adbf23bd691d9fa183a9ebac665f1d75016ba83e3577e336b16cba1db39eb6f17098a8e3fc5548cf4568ea97e577570e1b25c768fc4e55,common_voice_hi_28121324.mp3,"गुड न्यूज के पार्टी नंबर से करीना कपूर का लुक वायरल, बताया डाइट सीक्रेट"
3fe08c3601bc26cc48adbf23bd691d9fa183a9ebac665f1d75016ba83e3577e336b16cba1db39eb6f17098a8e3fc5548cf4568ea97e577570e1b25c768fc4e55,common_voice_hi_28121325.mp3,"जाति नहीं, आर्थिक आधार पर हो आरक्षण, कांग्रेस नेता जनार्दन द्विवेदी की मांग"
46369e01baf2553b6269322ed95fc7afe1865c88e5f462390a20e35e6af12cc97960c4874ecda585cb422e132fee3f04da4f91fa41175b3b36d9bc7d7033edf1,common_voice_hi_29210813.mp3,मेलबर्न चली फिल्म 'रमैया वस्तावैया'
46369e01baf2553b6269322ed95fc7afe1865c88e5f462390a20e35e6af12cc97960c4874ecda585cb422e132fee3f04da4f91fa41175b3b36d9bc7d7033edf1,common_voice_hi_29210812.mp3,पीरियड्स के दर्द को तुरंत कम कर देगा ये उपाय
4d52efb85f43252b4fa0af3ad7d8890f17e05c834b40f81b03d9f240ca3117bd7db0c1aa0bbdfc8844a852050c37a5d8911082669f388a4572d8971f41ed26e3,common_voice_hi_28746190.mp3,छेड़छाड़ का विरोध कर रहे छात्रों को पुलिस ने पीटा और जेल में डाला
4d52efb85f43252b4fa0af3ad7d8890f17e05c834b40f81b03d9f240ca3117bd7db0c1aa0bbdfc8844a852050c37a5d8911082669f388a4572d8971f41ed26e3,common_voice_hi_28746187.mp3,मैंने खुद से गिटार बजाना सीख लिया है।
5549b78a80f610ada13425ce57675ee97038a21d344187eab6b96f1006fd53e01f693feb367b9348c379911488a464a23b3c95a61f2295aa86d9cf6d8292c43c,common_voice_hi_36446528.mp3,पाकिस्तान ने फिर किया सीजफायर का उल्लंघन
5549b78a80f610ada13425ce57675ee97038a21d344187eab6b96f1006fd53e01f693feb367b9348c379911488a464a23b3c95a61f2295aa86d9cf6d8292c43c,common_voice_hi_36446512.mp3,"सरकार देखेगी, कैसे की जा सकती है राजबाला के परिवार की मदद: शीला"
634801e3e952aa1af7c19ab36d4ccdba5839f1b3ee5333455fba7edbf6dac42828d7e77c4b4eb6f9830708b06d85de7d9532dbd890f6067da9241172fa0722b8,common_voice_hi_31708291.mp3,"दिवाली पूर्व संध्या पर शेयर बाजार में आतिशबाजी, सेंसेक्स राकेट पर"
634801e3e952aa1af7c19ab36d4ccdba5839f1b3ee5333455fba7edbf6dac42828d7e77c4b4eb6f9830708b06d85de7d9532dbd890f6067da9241172fa0722b8,common_voice_hi_31708252.mp3,सियासत में औरतों का टाइम आ गया!
66a88b75ea15aaa9fb4c1df2cbe47bb9c4ab8413fc8ce00c0e57e575c654fb438f8e904a08fd98bcd999bce1172284461b746308609836e75916aa7cf8c2a2d4,common_voice_hi_35151785.mp3,विपक्ष का वाकआउट ‘अत्यंत दुखद’: संप्रग
66a88b75ea15aaa9fb4c1df2cbe47bb9c4ab8413fc8ce00c0e57e575c654fb438f8e904a08fd98bcd999bce1172284461b746308609836e75916aa7cf8c2a2d4,common_voice_hi_35151696.mp3,राष्ट्रपति पद के लिए प्रणब का समर्थन नहीं: भाजपा
68b08c34ed8b5919c7565855d192c459a11812d7fdaaebf088cb6579ae585983139315774bcb13db7e2a5d51f8c236ea2f485e182c91e2edd75609091f07d48c,common_voice_hi_27529108.mp3,सरकार ने दिए पेट्रोल मूल्य वृद्धि के संकेत
68b08c34ed8b5919c7565855d192c459a11812d7fdaaebf088cb6579ae585983139315774bcb13db7e2a5d51f8c236ea2f485e182c91e2edd75609091f07d48c,common_voice_hi_27529105.mp3,भारत में लॉन्च हुए ब्लैकबेरी के स्मार्टफोन्स– Evolve और Evolve X
68f6c1a73cd1fedebd22d190a8c2352a4feea8200e8d49174816717f511d25ed723e883d204f75070930e1375aede06c9900b2a5e505584b63ef82d42f37fe3a,common_voice_hi_37186730.mp3,सलाखों के पीछे बीत रही जिंदगी की शाम
68f6c1a73cd1fedebd22d190a8c2352a4feea8200e8d49174816717f511d25ed723e883d204f75070930e1375aede06c9900b2a5e505584b63ef82d42f37fe3a,common_voice_hi_37186734.mp3,गैंगरेप पीड़ित की मौत से हिल उठा देश
6cf993f4fafe38bd3c810d7c710b924bdb8c025eb16d8bca0dc4f1e80412d81f4a52ac9b99b550eed19088e1eaaf4dea5a07d51777b4ceaa99368d2ee1973ecf,common_voice_hi_32101768.mp3,सानिया मिर्जा-मार्टिना हिंगिस की जोड़ी ने एक और खिताब अपने नाम किया
6cf993f4fafe38bd3c810d7c710b924bdb8c025eb16d8bca0dc4f1e80412d81f4a52ac9b99b550eed19088e1eaaf4dea5a07d51777b4ceaa99368d2ee1973ecf,common_voice_hi_32101770.mp3,टॉम पूछ रहा है कि तुमने उसे कॉल बैक क्यों नहीं किया।
6df495560d58f0f6ac6a60905c9b76afb803f720f6913f4f0e246101dd900d31c97c6001ddf9ee67cffbb1ab614040fa6b58ede138962cc22a3a073e93ae7f2a,common_voice_hi_28885861.mp3,दीप्ति के अपहरण के पीछे एकतरफा प्यार की कहानी
6df495560d58f0f6ac6a60905c9b76afb803f720f6913f4f0e246101dd900d31c97c6001ddf9ee67cffbb1ab614040fa6b58ede138962cc22a3a073e93ae7f2a,common_voice_hi_28885854.mp3,कहना और करना अलग-अलग बातें हैं।
78014d1d0043184446ff0c083c8868966598975e5daebb9725dc92f60fa5c8d06ce1bb84b84760f14d38217866e6bde176419a1bd9e5f166429d74168b3dd926,common_voice_hi_30625449.mp3,"अपने खिलाड़ियों पर लट्टू हुए धोनी, युवराज का भी किया बचाव"
78014d1d0043184446ff0c083c8868966598975e5daebb9725dc92f60fa5c8d06ce1bb84b84760f14d38217866e6bde176419a1bd9e5f166429d74168b3dd926,common_voice_hi_30625447.mp3,वरुण-आलिया इस अंदाज में कर रहे हैं दिवाली सेलिब्रेट
78899c686b3bdef6619b63f98b03d3f5fdf2ca7427d0ce6dace8a10befc17941b33c5b7b7c2a808f0c670e9560ad5da356b6f4b06407ce3e1a299787168c3b6a,common_voice_hi_30313620.mp3,'सरबजीत' में बिल्कुल जुदा भूमिका है: रिचा चड्ढा
78899c686b3bdef6619b63f98b03d3f5fdf2ca7427d0ce6dace8a10befc17941b33c5b7b7c2a808f0c670e9560ad5da356b6f4b06407ce3e1a299787168c3b6a,common_voice_hi_30313622.mp3,"दिल्ली में जेएनयू स्टूडेंट के साथ रेप, कैब ड्राइवर पर लगा आरोप"
807d2d7c9c8215754978fae4f17e36eb94cecc9ae19fe736e8d34d12bb62a75c0a67fbffd21303dc8908bb876f10a3f50e3174c8ca7b0cd61245d875cafffc70,common_voice_hi_38091217.mp3,दिल्ली: मोदी सरकार की योजना के तहत सफाई कर्मचारियों की बेटियां बनीं कैब ड्राइवर
807d2d7c9c8215754978fae4f17e36eb94cecc9ae19fe736e8d34d12bb62a75c0a67fbffd21303dc8908bb876f10a3f50e3174c8ca7b0cd61245d875cafffc70,common_voice_hi_38091219.mp3,"पंजाब वारियर्स जीता, मुंबई की लगातार पांचवीं हार"
86a5ad74610a18262cd67fe5fe6899fe11e9385b2c5685f0688125f800524c5654273f8c7385b59dab90768caa5c803e9c31df10d88f49585ed97665bf90cc32,common_voice_hi_26737754.mp3,भूमि अधिग्रहण कानून: जस्टिस अरुण मिश्रा की अध्यक्षता वाली संविधान पीठ ही करेगी सुनवाई
